Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kenya,KEN,..,3.11800003051758,3.12199997901917,3.10400009155273,3.07800006866455,3.05599999427795,3.0460000038147,3.05800008773804,3.02900004386902,3.02300000190735,3.02099990844727,2.98900008201599,2.99600005149841,2.96900010108948,2.94199991226196,2.92400002479553,2.90700006484985,2.89100003242493,2.91599988937378,2.8840000629425,2.83899998664856,2.83699989318848,2.83100008964539,2.80800008773804,2.79500007629395,2.77699995040894,2.75999999046326,3.51300001144409,4.24900007247925,5.01000022888184,5.72900009155273
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Dem. People's Rep.",PRK,..,2.29900002479553,2.31200003623962,2.42199993133545,2.53699994087219,2.54800009727478,2.59999990463257,2.67799997329712,2.82500004768372,2.96700000762939,2.93300008773804,2.94400000572205,2.90199995040894,2.91000008583069,2.86400008201599,2.83899998664856,2.80800008773804,2.81599998474121,2.77300000190735,2.78200006484985,2.70799994468689,2.78200006484985,2.80599999427795,2.80399990081787,2.74399995803833,2.74399995803833,2.75500011444092,2.69799995422363,2.62599992752075,2.59100008010864,2.9210000038147
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Rep.",KOR,..,2.41000008583069,2.50999999046326,2.88000011444092,2.48000001907349,2.05999994277954,2.04999995231628,2.60999989509583,6.96000003814697,6.34000015258789,4.05999994277954,3.70000004768372,3.04999995231628,3.34999990463257,3.42000007629395,3.48000001907349,3.25,3.00999999046326,2.96000003814697,3.35999989509583,3.3199999332428,2.99000000953674,2.80999994277954,2.75,3.07999992370605,3.54999995231628,3.65000009536743,3.65000009536743,3.8199999332428,3.75,3.9300000667572
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kuwait,KWT,..,0.879999995231628,0.810999989509583,0.800000011920929,0.699999988079071,0.699000000953674,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.800000011920929,0.800000011920929,1.10000002384186,1.29999995231628,1.70000004768372,1.49500000476837,1.29999995231628,1.5,1.75,1.63999998569489,1.82000005245209,2.03800010681152,2.3199999332428,2.62299990653992,2.90000009536743,2.20000004768372,2.16000008583069,2.19700002670288,2.16499996185303,2.16700005531311,3.53900003433228
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kyrgyz Republic,KGZ,..,1,1.10000002384186,3.40000009536743,4.69999980926514,5.59999990463257,7.30000019073486,7.5,8.89999961853027,8.39999961853027,7.53999996185303,7.84000015258789,12.5500001907349,9.92000007629395,8.52999973297119,8.10999965667725,8.27000045776367,8.10000038146973,8.22000026702881,8.40999984741211,8.64000034332275,8.52999973297119,8.43000030517578,8.32999992370605,8.05000019073486,7.55999994277954,7.21000003814697,6.8899998664856,6.88600015640259,6.91800022125244,8.70600032806396
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lao PDR,LAO,..,2.52900004386902,2.5090000629425,2.54500007629395,2.46900010108948,2.59999990463257,2.4909999370575,2.37599992752075,2.41899991035461,2.11400008201599,2.06299996376038,1.93599998950958,1.79700005054474,1.65699994564056,1.51199996471405,1.35000002384186,1.19000005722046,1.09500002861023,0.967999994754791,0.851000010967255,0.709999978542328,0.726999998092651,0.736999988555908,0.745999991893768,0.763000011444092,0.777999997138977,0.791999995708466,0.805000007152557,0.827000021934509,0.851999998092651,1.03400003910065
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Latvia,LVA,..,2.70000004768372,6.59999990463257,16.7000007629395,18.7000007629395,19,20.7000007629395,14.8999996185303,14.460000038147,13.789999961853,14.210000038147,13.8199996948242,13.8299999237061,12.0600004196167,11.710000038147,10.0299997329712,7.03000020980835,6.05000019073486,7.73999977111816,17.5100002288818,19.4799995422363,16.2099990844727,15.0500001907349,11.8699998855591,10.8500003814697,9.86999988555908,9.64000034332275,8.72000026702881,7.40999984741211,6.30999994277954,8.10000038146973
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lebanon,LBN,..,8.36900043487549,8.36200046539307,8.44099998474121,8.48799991607666,8.52400016784668,8.48799991607666,8.61999988555908,8.49300003051758,8.4379997253418,8.3149995803833,8.18599987030029,8.08800029754639,7.98799991607666,7.84999990463257,8.27999973297119,8.68299961090088,8.97999954223633,7.67199993133545,6.34999990463257,6.84299993515015,7.38600015640259,7.84800004959106,8.31400012969971,8.80900001525879,9.31700038909912,9.78299999237061,10.2740001678467,10.7959995269775,11.3500003814697,13.2969999313354
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lesotho,LSO,..,36.117000579834,36.3899993896484,36.7439994812012,36.9819984436035,37.3370018005371,37.5940017700195,37.939998626709,37.1599998474121,36.3549995422363,35.4570007324219,34.6349983215332,33.8600006103516,32.9550018310547,32.1759986877441,31.3099994659424,30.4619998931885,29.6229991912842,28.7600002288818,28.0249996185303,27.0790004730225,26.2439994812012,25.3689994812012,24.5799999237061,24.2210006713867,23.8409996032715,23.4750003814697,23.2000007629395,22.8129997253418,22.4400005340576,24.5629997253418
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liberia,LBR,..,2.22699999809265,2.19700002670288,2.16599988937378,2.14599990844727,2.09400010108948,2.0460000038147,2.04800009727478,2.04999995231628,2.07500004768372,2.07999992370605,2.12800002098084,2.14199995994568,2.18199992179871,2.17400002479553,2.18600010871887,2.19899988174438,2.21300005912781,2.23300004005432,2.25300002098084,2.26999998092651,2.21799993515015,2.17000007629395,2.11899995803833,2.07999992370605,2.07999992370605,3.07999992370605,3.04900002479553,3.02999997138977,3.01500010490417,3.98000001907349
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Libya,LBY,..,19.8490009307861,20.0249996185303,20.0030002593994,19.9050006866455,20.0330009460449,19.8279991149902,19.8290004730225,19.7900009155273,19.7450008392334,19.6720008850098,19.6959991455078,19.6490001678467,19.4570007324219,19.5130004882813,19.3929996490479,19.4130001068115,19.375,19.375,19.3729991912842,19.2679996490479,19.386999130249,19.0300006866455,19.4540004730225,19.4629993438721,19.5310001373291,19.5279998779297,19.371000289917,19.4549999237061,19.6550006866455,20.0659999847412
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lithuania,LTU,..,1.10000002384186,1.20000004768372,13.8000001907349,13.8000001907349,17.5400009155273,16.3999996185303,14.1300001144409,13.710000038147,13.3900003433228,15.9300003051758,16.8400001525879,13.0100002288818,12.8699998855591,10.6800003051758,8.31999969482422,5.78000020980835,4.25,5.82999992370605,13.789999961853,17.8099994659424,15.3900003433228,13.3599996566772,11.7700004577637,10.6999998092651,9.11999988555908,7.8600001335144,7.07000017166138,6.15000009536743,6.26000022888184,8.48999977111816
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Luxembourg,LUX,..,1.48000001907349,2.02999997138977,2.32999992370605,3.48000001907349,2.92000007629395,3.28999996185303,2.52999997138977,2.75999999046326,2.39000010490417,2.34999990463257,1.80999994277954,2.61999988555908,3.6800000667572,5.1100001335144,4.48999977111816,4.73000001907349,4.07000017166138,5.05999994277954,5.11999988555908,4.3600001335144,4.90000009536743,5.1399998664856,5.84999990463257,5.84999990463257,6.67000007629395,6.28999996185303,5.51999998092651,5.59000015258789,5.59000015258789,6.76999998092651
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Macao SAR, China",MAC,..,3.00999999046326,2.20000004768372,2.05999994277954,2.48000001907349,3.57999992370605,4.25,3.25999999046326,4.6100001335144,6.34999990463257,6.86999988555908,6.3899998664856,6.26999998092651,6,4.90000009536743,4.15999984741211,3.8199999332428,3.26999998092651,3,3.57999992370605,2.83999991416931,2.55999994277954,1.97000002861023,1.82000005245209,1.70000004768372,1.80999994277954,1.94000005722046,1.99000000953674,1.83000004291534,1.75,2.5699999332428
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Madagascar,MDG,..,4.9539999961853,4.98999977111816,5.08099985122681,5.19399976730347,5.27699995040894,5.37400007247925,5.46600008010864,5.57399988174438,5.67999982833862,5.80000019073486,5.34999990463257,5.35400009155273,5.01000022888184,3.83299994468689,2.61999988555908,2.93899989128113,3.26099991798401,3.58200001716614,3.97499990463257,4.28000020980835,2.44400000572205,0.600000023841858,0.995000004768372,1.38999998569489,1.78999996185303,1.80499994754791,1.82299995422363,1.84300005435944,1.85699999332428,2.47399997711182
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malawi,MWI,..,5.61199998855591,5.70900011062622,5.63800001144409,5.75600004196167,5.63399982452393,5.69899988174438,5.73400020599365,5.75099992752075,5.76800012588501,5.78800010681152,5.83500003814697,5.81300020217896,5.80399990081787,5.81899976730347,5.84299993515015,5.84899997711182,5.83699989318848,5.86100006103516,5.87200021743774,5.89400005340576,5.92000007629395,5.9520001411438,5.94999980926514,5.89799976348877,5.86399984359741,5.81699991226196,5.76000022888184,5.75799989700317,5.7519998550415,6.70100021362305
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malaysia,MYS,..,3.65100002288818,3.71000003814697,4.1100001335144,3.65400004386902,3.15000009536743,2.51999998092651,2.45000004768372,3.20000004768372,3.4300000667572,3,3.52999997138977,3.48000001907349,3.60999989509583,3.53999996185303,3.52999997138977,3.30999994277954,3.23000001907349,3.3199999332428,3.66000008583069,3.39000010490417,3.04999995231628,3.09999990463257,3.16000008583069,2.88000011444092,3.09999990463257,3.44000005722046,3.41000008583069,3.29999995231628,3.25999999046326,4.50400018692017
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Maldives,MDV,..,0.890999972820282,0.864000022411346,0.836000025272369,0.814999997615814,0.790000021457672,1.02900004386902,1.26900005340576,1.50499999523163,1.74000000953674,1.97000002861023,2.99699997901917,4.18800020217896,5.39400005340576,6.41599988937378,7.20100021362305,9.1560001373291,9.86800003051758,11.0559997558594,11.6999998092651,11.2880001068115,10.4720001220703,9.47200012207031,8.72700023651123,7.86700010299683,6.92899990081787,6.11999988555908,5.86999988555908,5.61899995803833,5.34000015258789,6.32800006866455
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mali,MLI,..,3.5220000743866,3.53800010681152,3.47300004959106,3.42899990081787,3.39800000190735,3.33400011062622,3.29999995231628,4.04899978637695,4.82299995422363,5.6269998550415,6.30299997329712,7.16400003433228,7.89799976348877,8.75,9.68900012969971,10.6990003585815,11.710000038147,10.4940004348755,9.28699970245361,8.06999969482422,6.90000009536743,6.65000009536743,6.34999990463257,6.38000011444092,7.73000001907349,7.57000017166138,7.40999984741211,7.42799997329712,7.44199991226196,7.69600009918213
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malta,MLT,..,6.14699983596802,6.16499996185303,6.18300008773804,6.2020001411438,6.22100019454956,6.23999977111816,6.26000022888184,6.27899980545044,6.30000019073486,6.32000017166138,7.1100001335144,6.90000009536743,7.48999977111816,7.32000017166138,6.92000007629395,6.80000019073486,6.46999979019165,5.98000001907349,6.8899998664856,6.84999990463257,6.38000011444092,6.19999980926514,6.1100001335144,5.71999979019165,5.38000011444092,4.69000005722046,4,3.66000008583069,3.61999988555908,4.26000022888184
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mauritania,MRT,..,9.93400001525879,9.92099952697754,9.88000011444092,9.92899990081787,9.82699966430664,9.84000015258789,9.89400005340576,9.83300018310547,9.8129997253418,9.84899997711182,9.82800006866455,9.81999969482422,9.78899955749512,9.81099987030029,9.79199981689453,9.73200035095215,9.8769998550415,9.87100028991699,9.87399959564209,9.86200046539307,9.85700035095215,9.85999965667725,9.95699977874756,10.0509996414185,10.1379995346069,10.2609996795654,10.3400001525879,10.3850002288818,10.3929996490479,11.2700004577637
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mauritius,MUS,..,9.63300037384033,9.60499954223633,9.60599994659424,9.60299968719482,9.59000015258789,9.50300025939941,9.42599964141846,9.34700012207031,9.29800033569336,9.17700004577637,9.14000034332275,8.19999980926514,8.24899959564209,8.34000015258789,9.52000045776367,9.03999996185303,8.47999954223633,7.17000007629395,7.26000022888184,7.65000009536743,7.44999980926514,7.46999979019165,7.32000017166138,7.46999979019165,7.40999984741211,6.80999994277954,6.75,6.42999982833862,6.32999992370605,7.40700006484985
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mexico,MEX,..,3.15000009536743,3.24000000953674,3.36999988555908,4.44000005722046,7.09999990463257,5.46999979019165,4.23999977111816,3.73000001907349,2.59999990463257,2.65000009536743,2.63000011444092,3,3.46000003814697,3.94000005722046,3.55999994277954,3.5699999332428,3.63000011444092,3.86999988555908,5.3600001335144,5.30000019073486,5.17000007629395,4.8899998664856,4.90999984741211,4.80999994277954,4.30999994277954,3.85999989509583,3.42000007629395,3.27999997138977,3.48000001907349,4.44999980926514
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Moldova,MDA,..,1.89999997615814,3.70000004768372,3.70000004768372,5.80000019073486,5.30000019073486,7.90000009536743,7.90000009536743,10,11.1400003433228,8.46000003814697,7.28999996185303,6.80000019073486,7.94999980926514,8.17000007629395,7.28999996185303,7.38000011444092,5.07000017166138,3.98000001907349,6.40000009536743,7.44999980926514,6.67999982833862,5.57999992370605,5.09999990463257,3.73000001907349,4.69999980926514,4.01999998092651,4.09999990463257,4.1100001335144,5.09999990463257,3.8199999332428
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mongolia,MNG,..,6.39400005340576,6.41599988937378,6.26800012588501,6.14300012588501,6.0479998588562,6.1560001373291,6.12400007247925,6.14499998092651,6.15999984741211,6.22700023651123,6.21299982070923,6.19999980926514,6.80000019073486,6.82299995422363,7.03900003433228,7.125,7.19999980926514,5.55999994277954,5.8600001335144,6.55000019073486,4.76999998092651,3.90000009536743,4.23000001907349,4.80000019073486,4.8600001335144,7.23999977111816,6.3600001335144,5.38000011444092,5.43900012969971,7.01000022888184
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Montenegro,MNE,..,25.4150009155273,25.5860004425049,25.7999992370605,26.7159996032715,27.5480003356934,27.9139995574951,27.9599990844727,28.121000289917,27.5890007019043,28.5879993438721,28.7409992218018,29.1340007781982,29.5189990997314,30.0100002288818,30.3099994659424,25.1030006408691,19.3999996185303,17.1499996185303,19.0900001525879,19.6499996185303,19.6700000762939,19.9699993133545,19.5,18,17.5400009155273,17.7199993133545,16.0699996948242,15.1700000762939,15.1199998855591,17.8999996185303
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Morocco,MAR,..,12.6029996871948,12.9930000305176,13.1020002365112,12.9420003890991,13.5260000228882,13.1719999313354,13.7089996337891,13.6079998016357,13.9399995803833,13.5799999237061,12.460000038147,11.5900001525879,11.9200000762939,10.8299999237061,11.0100002288818,9.67000007629395,9.5600004196167,9.56999969482422,8.96000003814697,9.09000015258789,8.90999984741211,8.98999977111816,9.22999954223633,9.69999980926514,9.46000003814697,9.30000019073486,9.24199962615967,9.26500034332275,9.27999973297119,11.4540004730225
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mozambique,MOZ,..,2.71199989318848,2.75999999046326,2.69400000572205,2.71199989318848,2.73200011253357,2.69799995422363,2.70000004768372,2.74200010299683,2.7720000743866,2.8529999256134,2.84299993515015,2.89199995994568,2.94000005722046,2.97199988365173,3.01500010490417,3.03900003433228,3.08500003814697,3.12899994850159,3.17499995231628,3.21700000762939,3.25500011444092,3.29800009727478,3.34200000762939,3.38299989700317,3.4300000667572,3.44700002670288,3.45099997520447,3.45600008964539,3.46600008010864,3.80999994277954
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Myanmar,MMR,..,0.754999995231628,0.660000026226044,0.695999979972839,0.685999989509583,0.694000005722046,0.702000021934509,0.712000012397766,0.71399998664856,0.671000003814697,0.651000022888184,0.674000024795532,0.671999990940094,0.660000026226044,0.666000008583069,0.669000029563904,0.676999986171722,0.689999997615814,0.708999991416931,0.711000025272369,0.72299998998642,0.767000019550323,0.753000020980835,0.746999979019165,0.754999995231628,0.769999980926514,1.17700004577637,1.55999994277954,0.870000004768372,0.5,1.05799996852875
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Namibia,NAM,..,19.1399993896484,19.2110004425049,19.3799991607666,19.3999996185303,21.0629997253418,22.7679996490479,24.4500007629395,23.0799999237061,21.6919994354248,20.2999992370605,20.7959995269775,21.2269992828369,21.7180004119873,22.0900001525879,22.2169990539551,22.1439990997314,22.1580009460449,22.1860008239746,22.2089996337891,22.1200008392334,19.4559993743896,16.7700004577637,19.0300006866455,18.5200004577637,20.9109992980957,23.3500003814697,21.6389999389648,19.8799991607666,19.988000869751,21.4459991455078
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nepal,NPL,..,1.76600003242493,1.70700001716614,1.71599996089935,1.88699996471405,1.73800003528595,1.82099997997284,1.8309999704361,1.78100001811981,1.85000002384186,1.85500001907349,1.74600005149841,1.5440000295639,1.59500002861023,1.55400002002716,1.45799994468689,1.39300000667572,1.3309999704361,1.33000004291534,1.55099999904633,1.82000005245209,2.02999997138977,2.32999992370605,2.55100011825562,2.94400000572205,3.09999990463257,2.86800003051758,3.31800007820129,3.19300007820129,3.09699988365173,4.72399997711182
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Netherlands,NLD,..,7.28000020980835,5.55999994277954,6.28999996185303,7.15999984741211,7.15999984741211,6.42000007629395,5.51000022888184,4.3899998664856,3.61999988555908,2.73000001907349,2.11999988555908,2.54999995231628,3.58999991416931,4.65000009536743,5.86999988555908,5,4.15000009536743,3.65000009536743,4.34999990463257,4.98999977111816,4.98000001907349,5.82000017166138,7.23999977111816,7.42000007629395,6.86999988555908,6.01000022888184,4.84000015258789,3.82999992370605,3.38000011444092,3.8199999332428
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,New Caledonia,NCL,..,18.0659999847412,18.4580001831055,18.4990005493164,18.3759994506836,18.1520004272461,18.6399993896484,18.2569999694824,18.4209995269775,17.8299999237061,17.4780006408691,17.2280006408691,16.9309997558594,16.5020008087158,16.3099994659424,15.8459997177124,15.2180004119873,14.831000328064,14.576000213623,13.9700002670288,13.8079996109009,14.0749998092651,14.3549995422363,14.4659996032715,14.5900001525879,14.7290000915527,14.6949996948242,14.7849998474121,14.8470001220703,14.9099998474121,16.4290008544922
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,New Zealand,NZL,..,10.6099996566772,10.6700000762939,9.80000019073486,8.35000038146973,6.46000003814697,6.28999996185303,6.8600001335144,7.71999979019165,7.01999998092651,6.13000011444092,5.42999982833862,5.28000020980835,4.75,4.01000022888184,3.80999994277954,3.85999989509583,3.66000008583069,4.17000007629395,6.11999988555908,6.55999994277954,6.48999977111816,6.92999982833862,5.84000015258789,5.42999982833862,5.40999984741211,5.15000009536743,4.73999977111816,4.32999992370605,4.1100001335144,4.59000015258789
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nicaragua,NIC,..,6.92700004577637,6.96799993515015,7.04500007629395,7.00899982452393,7.00299978256226,7.05000019073486,7.17000007629395,7.23699998855591,7.21299982070923,7.35400009155273,7.44999980926514,7.57800006866455,7.59999990463257,6.40999984741211,5.36999988555908,5.30999994277954,4.8899998664856,6.19999980926514,8.15999984741211,7.82999992370605,6.49599981307983,5.21000003814697,5.28000020980835,4.51999998092651,4.69999980926514,3.90000009536743,3.29999995231628,5.19999980926514,5.21099996566772,6.07800006866455
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Niger,NER,..,1.35099995136261,1.35399997234344,1.375,1.38300001621246,1.39499998092651,1.41999995708466,1.42900002002716,1.40900003910065,1.46899998188019,1.49000000953674,1.47000002861023,1.88999998569489,2.31900000572205,2.74799990653992,3.09999990463257,2.6489999294281,2.20300006866455,1.71000003814697,1.26699995994568,0.778999984264374,0.319999992847443,2.1800000667572,1.36899995803833,0.519999980926514,0.529999971389771,0.533999979496002,0.541999995708466,0.545000016689301,0.554000020027161,0.624000012874603
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nigeria,NGA,..,4.12200021743774,4.08900022506714,4.10200023651123,4.08500003814697,4.06099987030029,4.02699995040894,4.0149998664856,3.99900007247925,3.99000000953674,3.9539999961853,3.93499994277954,3.88199996948242,3.8989999294281,3.87599992752075,3.87100005149841,3.85599994659424,3.83699989318848,3.81900000572205,3.7960000038147,3.77800011634827,3.76999998092651,3.74200010299683,3.70000004768372,4.55999994277954,4.30999994277954,7.05999994277954,8.39000034332275,8.45600032806396,8.52999973297119,9.71399974822998
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,North Macedonia,MKD,..,24.5,26.2999992370605,27.7000007629395,30,35.5999984741211,38.7999992370605,36,34.5,32.4000015258789,32.2000007629395,30.5200004577637,31.9400005340576,36.689998626709,37.1599998474121,37.25,36.0299987792969,34.9300003051758,33.7599983215332,32.1800003051758,32.0200004577637,31.3799991607666,31.0200004577637,29,28.0300006866455,26.0699996948242,23.7199993133545,22.3799991607666,20.7399997711182,17.2600002288818,17.2000007629395
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Norway,NOR,..,5.40999984741211,5.90999984741211,5.96999979019165,5.34999990463257,6.30999994277954,5.03999996185303,4.69000005722046,3.74000000953674,3.25,3.46000003814697,3.74000000953674,4.01999998092651,4.21999979019165,4.26000022888184,4.38000011444092,3.40000009536743,2.49000000953674,2.54999995231628,3.09999990463257,3.51999998092651,3.21000003814697,3.11999988555908,3.42000007629395,3.48000001907349,4.30000019073486,4.67999982833862,4.15999984741211,3.79999995231628,3.69000005722046,4.42000007629395
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Oman,OMN,..,4.01100015640259,4.00899982452393,4.06899976730347,4.11100006103516,4.09899997711182,4.12799978256226,4.09100008010864,4.1399998664856,4.17600011825562,4.0939998626709,4.125,4.20499992370605,4.23099994659424,4.18400001525879,4.18100023269653,4.15399980545044,4.17899990081787,4.1399998664856,4.05100011825562,3.9909999370575,3.86500000953674,3.67899990081787,3.61500000953674,3.54299998283386,3.39199995994568,3.26999998092651,2.56500005722046,1.79999995231628,1.84800004959106,2.94000005722046
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Pakistan,PAK,..,0.61599999666214,0.657000005245209,0.563000023365021,0.587999999523163,0.603999972343445,0.600000023841858,0.542999982833862,0.560999989509583,0.573000013828278,0.578999996185303,0.564999997615814,0.547999978065491,0.589999973773956,0.612999975681305,0.592999994754791,0.579999983310699,0.400000005960464,0.419999986886978,0.540000021457672,0.649999976158142,0.800000011920929,1.84700000286102,2.95000004768372,1.83000004291534,3.5699999332428,3.77900004386902,3.91599988937378,4.07999992370605,3.54200005531311,4.30299997329712
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Panama,PAN,..,3.72699999809265,3.75600004196167,3.79900002479553,3.81200003623962,3.79399991035461,3.77999997138977,3.76600003242493,3.76999998092651,3.81699991226196,3.81399989128113,3.81699991226196,3.78500008583069,3.79099988937378,3.73900008201599,3.75300002098084,3.70000004768372,3.68499994277954,3.74300003051758,3.85199999809265,3.72000002861023,2.37899994850159,2.38899993896484,2.28500008583069,2.70700001716614,2.97699999809265,3.26300001144409,3.85899996757507,3.83299994468689,4.72599983215332,12.8540000915527
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Papua New Guinea,PNG,..,2.54099988937378,2.48699998855591,2.43499994277954,2.65100002288818,2.83800005912781,2.65499997138977,2.88700008392334,2.90400004386902,2.81699991226196,2.92000007629395,2.80399990081787,2.73399996757507,2.62100005149841,2.54099988937378,2.40899991989136,2.35500001907349,2.24499988555908,2.31100010871887,2.12199997901917,2,2.61999988555908,2.54399991035461,2.5460000038147,2.375,2.4760000705719,2.48399996757507,2.50699996948242,2.56399989128113,2.44899988174438,2.59500002861023
